black_ratio,edge_ratio,mean_intensity,std_intensity,center_x,center_y,contour_count,bbox_area,aspect_ratio,horizontal_density_std,vertical_density_std,cell_occupancy_count,cell_density_std,symmetry_score,label
0.021484375,0.13018798828125,241.99664306640625,44.217758115648124,0.5886452414772727,0.5443226207386364,22,0.7724609375,0.9911504424778761,2.7810744326608736,3.018174116912409,7,0.025202124805788945,0.042724609375,0
0.02191162109375,0.12945556640625,241.88311767578125,44.65810274483656,0.6871953342618384,0.4647022980501393,23,0.83551025390625,1.0,3.077282165701376,3.4934281912390515,7,0.02474860813099629,0.0435791015625,0
0.00274658203125,0.00628662109375,254.097412109375,12.440857474831553,0.5057291666666667,0.596875,8,0.24169921875,0.7638888888888888,0.6799568431847348,0.7351641371787323,2,0.006110530636653724,0.0054931640625,0
0.02545166015625,0.13287353515625,241.4168701171875,39.265415757111676,0.4549797661870504,0.5403177458033573,23,0.731689453125,1.0277777777777777,3.769213474299877,3.373254395215954,10,0.024100695800036213,0.0477294921875,0
0.019775390625,0.13043212890625,241.965576171875,43.91561328719755,0.41396604938271603,0.5567370756172839,20,0.8642578125,1.0169491525423728,3.468468457042676,2.7183907808665038,8,0.02008344171687384,0.0361328125,0
0.00689697265625,0.01629638671875,252.54730224609375,21.102343939100155,0.7697732300884956,0.6332273230088495,26,0.47235107421875,1.5352112676056338,1.7167424354992074,1.6659320483872535,4,0.011917807818951328,0.0137939453125,0
0.01275634765625,0.02374267578125,250.9725341796875,27.17525051854908,0.4072592703349282,0.4737215909090909,24,0.7562255859375,1.1238095238095238,2.2460767662401366,1.9916665985660729,8,0.015481167635276974,0.0250244140625,0
0.0177001953125,0.13067626953125,242.58905029296875,42.60665334091038,0.4900053879310345,0.5303071120689655,21,0.833984375,1.0892857142857142,2.3733032590410774,2.340153490558899,7,0.020108282099549332,0.03515625,0
0.00750732421875,0.01702880859375,252.5115966796875,21.38740302362924,0.6645706300813008,0.43178353658536583,26,0.4522705078125,0.8210526315789474,1.4109080838572547,1.5380707464527599,4,0.012528571615539129,0.0150146484375,0
0.0123291015625,0.11065673828125,245.119140625,38.148193058603376,0.49269028465346537,0.5399907178217822,21,0.72216796875,1.1372549019607843,2.4128865461051,1.9268228990685679,5,0.01787027659397999,0.024658203125,0
0.0087890625,0.01776123046875,252.25140380859375,22.42255207453382,0.7131076388888888,0.49951171875,24,0.699951171875,0.7704918032786885,1.7320508075688772,2.3351927115336757,4,0.016812055957701973,0.017578125,0
0.01947021484375,0.12420654296875,240.063232421875,40.14430641570886,0.6359962774294671,0.4333121081504702,23,0.77783203125,0.9152542372881356,3.9960842039231044,3.4460033320999197,6,0.02276267672621505,0.0347900390625,0
0.02197265625,0.1221923828125,239.537353515625,42.222416930270825,0.5255642361111111,0.2740017361111111,15,0.72491455078125,0.963963963963964,4.563356084067952,3.3790484977283177,5,0.030135301023846626,0.039306640625,0
0.011474609375,0.11614990234375,245.01055908203125,37.659179713961414,0.4486369680851064,0.2559840425531915,15,0.6220703125,1.2307692307692308,2.2428271082497644,1.8579958120243436,4,0.020296002070425707,0.02294921875,0
0.02459716796875,0.13775634765625,240.550537109375,46.98231345976724,0.4571184863523573,0.6046642369727047,17,0.792236328125,0.9322033898305084,3.5818331631433855,2.8942017567187244,7,0.030497490947736742,0.0457763671875,0
0.01348876953125,0.12371826171875,243.8868408203125,39.66733940053504,0.6265554298642534,0.5208569004524887,20,0.5855712890625,1.4268292682926829,3.0966585917071567,2.1998396381540517,5,0.02244027887738005,0.0264892578125,0
0.02191162109375,0.12689208984375,242.07379150390625,44.71190998122782,0.3582216225626741,0.4996300487465181,20,0.885498046875,1.0598290598290598,3.201705096873188,3.8549047364810134,6,0.029039331758701475,0.0435791015625,0
0.00518798828125,0.11248779296875,250.0391845703125,20.303629137940142,0.28667279411764707,0.18382352941176472,12,0.30615234375,0.38596491228070173,1.701457756188425,1.4645676823191716,3,0.012156726180608108,0.0103759765625,0
0.02008056640625,0.1253662109375,243.04547119140625,36.75055730401797,0.5013297872340425,0.4613649316109423,16,0.65716552734375,1.1443298969072164,3.346368352758517,2.4452875398087133,7,0.023707974922832088,0.0384521484375,0
0.06512451171875,0.117919921875,237.59893798828125,62.21241041868254,0.44376025070290537,0.5553391518275539,9,1.0,1.0,18.90943768323357,18.776347048776387,15,0.036421524494567876,0.0831298828125,0
0.01025390625,0.13232421875,248.06903076171875,24.546296796341657,0.6677827380952381,0.4826078869047619,23,0.779296875,0.9824561403508771,1.574950396044269,1.7710784144130942,6,0.013242237912422478,0.0205078125,0
0.00567626953125,0.11688232421875,249.693115234375,20.902683539739634,0.5936659946236559,0.5640961021505376,10,0.51953125,1.4736842105263157,1.797197661247574,1.235635234846332,3,0.010496449903515526,0.0113525390625,0
0.0164794921875,0.1171875,244.39593505859375,33.97256670685971,0.44288194444444445,0.4963252314814815,15,0.8125,1.2307692307692308,2.9533730054591816,2.46295799992103,5,0.0262036372790364,0.032958984375,0
